X,Y,FID,Name,Kurzname,Strasse,Hn,PLZ,Ort,Telefon,Telefax,E_Mail,Homepage,Typ,RS,Gemeinde,Verwaltung,Kreis,Regierungs,Bundesland
6.813569999856803,51.225619999482866,163,Berufsfeuerwehr Düsseldorf - Feuer- und Rettungswache 4 - Flingern,FRW 4 - Flingern,Behrenstraße,74,40233,Düsseldorf,0211/89-20999, ,feuerwehr@duesseldorf.de,www.duesseldorf.de,Feuer- und Rettungswache,051110000000,Düsseldorf,Düsseldorf,Düsseldorf,Düsseldorf,Nordrhein-Westfalen
6.754540000182433,51.273039999439149,164,Berufsfeuerwehr Düsseldorf - Feuer- und Rettungswache 5 - Lohausen,FRW 5 - Lohausen,Flughafenstraße,65,40474,Düsseldorf,0211/89-20999, ,feuerwehr@duesseldorf.de,www.duesseldorf.de,Feuer- und Rettungswache,051110000000,Düsseldorf,Düsseldorf,Düsseldorf,Düsseldorf,Nordrhein-Westfalen
6.900649999266061,51.142959999482329,165,Berufsfeuerwehr Düsseldorf - Feuer- und Rettungswache 6 - Garath,FRW 6 - Garath,Frankfurter Straße,245,40595,Düsseldorf,0211/89-20999, ,feuerwehr@duesseldorf.de,www.duesseldorf.de,Feuer- und Rettungswache,051110000000,Düsseldorf,Düsseldorf,Düsseldorf,Düsseldorf,Nordrhein-Westfalen
6.823439999899412,51.184809998906772,166,Berufsfeuerwehr Düsseldorf - Feuer- und Rettungswache 7 - Wersten,FRW 7 - Wersten,Werstener Feld,30,40591,Düsseldorf,0211/89-20999, ,feuerwehr@duesseldorf.de,www.duesseldorf.de,Feuer- und Rettungswache,051110000000,Düsseldorf,Düsseldorf,Düsseldorf,Düsseldorf,Nordrhein-Westfalen
6.861880000337148,51.23876999869821,167,Berufsfeuerwehr Düsseldorf - Feuer- und Rettungswache 8 - Gerresheim,FRW 8 - Gerresheim,Gräulinger Straße,27,40625,Düsseldorf,0211/89-20999, ,feuerwehr@duesseldorf.de,www.duesseldorf.de,Feuer- und Rettungswache,051110000000,Düsseldorf,Düsseldorf,Düsseldorf,Düsseldorf,Nordrhein-Westfalen
6.83904999970301,51.215949999353143,168,Berufsfeuerwehr Düsseldorf - Feuerwache Umweltschutz und Technische Dienste Lierenfeld - Feuerwache 10,FW 10 - Lierenfeld,Posener Straße,171-183,40231,Düsseldorf,0211/92529959, ,feuerwehr@duesseldorf.de,www.duesseldorf.de,Feuerwache,051110000000,Düsseldorf,Düsseldorf,Düsseldorf,Düsseldorf,Nordrhein-Westfalen
6.862460000681946,51.289749998947627,169,Berufsfeuerwehr Ratingen - Amt 37 - Feuerwehr,Amt 37 - Feuerwehr,Voisweg,1-5,40878,Ratingen,02102/55037777,02102/55037902,amt37@ratingen.de,www.feuerwehr-ratingen.de,Verwaltung,051580028028,Ratingen,Ratingen,Mettmann,Düsseldorf,Nordrhein-Westfalen
6.862460000681946,51.289749998947627,170,Berufsfeuerwehr Ratingen - Hauptwache - Feuer- und Rettungswache - Ratingen Mitte,HFRW Ratingen Mitte,Voisweg,1-5,40878,Ratingen,02102/55037777,02102/55037902,amt37@ratingen.de,www.feuerwehr-ratingen.de,Feuer- und Rettungswache,051580028028,Ratingen,Ratingen,Mettmann,Düsseldorf,Nordrhein-Westfalen
6.459360000377745,51.162009999173478,171,Berufsfeuerwehr Mönchengladbach - Führungs- und Lagezentrum,Führungs- und Lagezentrum,Stockholtweg,132,41238,Mönchengladbach,02166/9989-0,02166/9989-2114,feuerwehr@moenchengladbach.de,www.feuerwehr-mg.de,Verwaltung,051160000000,Mönchengladbach,Mönchengladbach,Mönchengladbach,Düsseldorf,Nordrhein-Westfalen
6.448549999970349,51.219679999135295,172,Berufsfeuerwehr Mönchengladbach - Feuer-und Rettungswache I - Bettrath,FRW I - Bettrath,Von-Groote-Straße,66,41066,Mönchengladbach,02166/9989-2160, ,feuerwehr@moenchengladbach.de,www.feuerwehr-mg.de,Feuer- und Rettungswache,051160000000,Mönchengladbach,Mönchengladbach,Mönchengladbach,Düsseldorf,Nordrhein-Westfalen
6.395110000190852,51.172589999142666,173,Berufsfeuerwehr Mönchengladbach - Feuer-und Rettungswache II - Holt - Technik- und Logistikzentrum,FRW II - Holt - Technik- und Logistikzentrum,Pfingstgraben,2,41069,Mönchengladbach, , ,feuerwehr@moenchengladbach.de,www.feuerwehr-mg.de,Feuer- und Rettungswache,051160000000,Mönchengladbach,Mönchengladbach,Mönchengladbach,Düsseldorf,Nordrhein-Westfalen
6.459410000373134,51.162489999010582,174,Berufsfeuerwehr Mönchengladbach - Feuer-und Rettungswache III - Rheydt,FRW III - Rheydt,Stockholtweg,130,41239,Mönchengladbach,02166/9989-2399, ,feuerwehr@moenchengladbach.de,www.feuerwehr-mg.de,Feuer- und Rettungswache mit Leitstelle,051160000000,Mönchengladbach,Mönchengladbach,Mönchengladbach,Düsseldorf,Nordrhein-Westfalen
6.408470000485304,51.123619998837732,175,Berufsfeuerwehr Mönchengladbach - Rettungswache IV - Wickrath,RW IV - Wickrath,Beckrather Straße,95,41189,Mönchengladbach, , ,feuerwehr@moenchengladbach.de,www.feuerwehr-mg.de,Rettungswache,051160000000,Mönchengladbach,Mönchengladbach,Mönchengladbach,Düsseldorf,Nordrhein-Westfalen
6.815129999646553,51.09276999900262,176,Berufsfeuerwehr Dormagen - Hauptwache,HW Dormagen,Kieler Straße,10,41540,Dormagen,02133/257-100,02133/257-160,feuerwehr.einsatzzentrale@stadt-dormagen.de,www.feuerwehr.dormagen.de,Feuerwache,051620004004,Dormagen,Dormagen,Rhein-Kreis Neuss,Düsseldorf,Nordrhein-Westfalen
6.808809999353429,51.074229999277293,177,Berufsfeuerwehr Dormagen - Rettungswache Hackenbroich,RW Hackenbroich,Dr.-Geldmacher-Straße,16,41540,Dormagen, , , ,www.feuerwehr.dormagen.de,Rettungswache,051620004004,Dormagen,Dormagen,Rhein-Kreis Neuss,Düsseldorf,Nordrhein-Westfalen
6.770880000089066,51.114569998888342,178,Berufsfeuerwehr Dormagen - Rettungswache Nievenheim,RW Nievenheim,Saint-André-Straße,6,41542,Dormagen, , , ,www.feuerwehr.dormagen.de,Rettungswache,051620004004,Dormagen,Dormagen,Rhein-Kreis Neuss,Düsseldorf,Nordrhein-Westfalen
7.138070000619382,51.267449998776648,179,Berufsfeuerwehr Wuppertal - Hauptfeuer- und Rettungswache 1 - Elberfeld,HFRW 1 - Elberfeld,August-Bebel-Straße,55,42109,Wuppertal,0202/563-1111,0202/56311309,berufsfeuerwehr@stadt.wuppertal.de,www.wuppertal.de,Feuer- und Rettungswache mit Leitstelle,051240000000,Wuppertal,Wuppertal,Wuppertal,Düsseldorf,Nordrhein-Westfalen
7.223910000405246,51.272129999501047,180,Berufsfeuerwehr Wuppertal - Feuer- und Rettungswache 2 - Barmen,FRW 2 - Barmen,Waldeckstraße,14,42289,Wuppertal,0202/5631340, ,berufsfeuerwehr@stadt.wuppertal.de,www.wuppertal.de,Feuer- und Rettungswache,051240000000,Wuppertal,Wuppertal,Wuppertal,Düsseldorf,Nordrhein-Westfalen
7.114030000126538,51.249399999183986,181,Berufsfeuerwehr Wuppertal - Feuer- und Rettungswache 3 - Bayer/Chemiepark,FRW 3 - Bayer/Chemiepark,Friedrich-Ebert-Straße,253,42117,Wuppertal,0202/56311111, ,berufsfeuerwehr@stadt.wuppertal.de,www.wuppertal.de,Feuer- und Rettungswache,051240000000,Wuppertal,Wuppertal,Wuppertal,Düsseldorf,Nordrhein-Westfalen
7.089679999476213,51.235429998997581,182,Berufsfeuerwehr Wuppertal - Rettungswache West - Vohwinkel,RW West Vohwinkel,Buchenhofener Straße,3,42329,Wuppertal, , ,berufsfeuerwehr@stadt.wuppertal.de,www.wuppertal.de,Rettungswache,051240000000,Wuppertal,Wuppertal,Wuppertal,Düsseldorf,Nordrhein-Westfalen
7.144310000220103,51.22913999869872,183,Berufsfeuerwehr Wuppertal - Rettungswache Süd und NEF-Station - Korzert,RW Süd - NEF-Station Korzert,Theishahner Straße,35,42349,Wuppertal, , ,berufsfeuerwehr@stadt.wuppertal.de,www.wuppertal.de,Rettungswache,051240000000,Wuppertal,Wuppertal,Wuppertal,Düsseldorf,Nordrhein-Westfalen
7.134569999883956,51.250719999380792,184,Berufsfeuerwehr Wuppertal - NEF-Station Helios-Klinik Elberfeld,NEF-Station Helios-Klinik Elberfeld,Arrenberger Straße,20,42117,Wuppertal, , ,berufsfeuerwehr@stadt.wuppertal.de,www.wuppertal.de,Notarzt,051240000000,Wuppertal,Wuppertal,Wuppertal,Düsseldorf,Nordrhein-Westfalen
7.174340000554525,51.273869999462278,185,Berufsfeuerwehr Wuppertal - NEF-Station Helios-Klinik Barmen,NEF-Station Helios-Klinik Barmen,Heusnerstraße,40,42283,Wuppertal, , ,berufsfeuerwehr@stadt.wuppertal.de,www.wuppertal.de,Notarzt,051240000000,Wuppertal,Wuppertal,Wuppertal,Düsseldorf,Nordrhein-Westfalen
7.077730000578055,51.166369999396778,186,Berufsfeuerwehr Solingen - Amt 37 - Feuerwehr,Amt 37 - Feuerwehr,Katternberger Straße,44-46,42655,Solingen,0212/2202-100,0212/2202-159,feuerwehr@solingen.de,www.solingen.de,Verwaltung,051220000000,Solingen,Solingen,Solingen,Düsseldorf,Nordrhein-Westfalen
7.077730000578055,51.166369999396778,187,Berufsfeuerwehr Solingen - Feuer- und Rettungswache I - Solingen-Mitte,FRW I - Solingen-Mitte,Katternberger Straße,44-46,42655,Solingen,0212/2202-0,0212/2202-159,feuerwehr@solingen.de,www.solingen.de,Feuer- und Rettungswache,051220000000,Solingen,Solingen,Solingen,Düsseldorf,Nordrhein-Westfalen
7.01782000052302,51.161609998940968,188,Berufsfeuerwehr Solingen - Feuer- und Rettungswache II - Ohligs,FRW II - Ohligs,Brunnenstraße,11,42699,Solingen,0212/2202-0, ,feuerwehr@solingen.de,www.solingen.de,Feuer- und Rettungswache,051220000000,Solingen,Solingen,Solingen,Düsseldorf,Nordrhein-Westfalen
7.052680000325036,51.185269999138647,189,Berufsfeuerwehr Solingen - Feuer- und Rettungswache III - Wald,FRW III - Wald,Frankfurter Damm,10,42719,Solingen,0212/2202-0, ,feuerwehr@solingen.de,www.solingen.de,Feuer- und Rettungswache,051220000000,Solingen,Solingen,Solingen,Düsseldorf,Nordrhein-Westfalen
7.069419999409119,51.185499999419839,190,Berufsfeuerwehr Solingen - Rettungswache IV - Klinikum,RW IV - Klinikum,Gotenstraße,1,42653,Solingen,0212/2202-0, ,feuerwehr@solingen.de,www.solingen.de,Rettungswache,051220000000,Solingen,Solingen,Solingen,Düsseldorf,Nordrhein-Westfalen
7.230410000077009,51.18385999937415,191,Berufsfeuerwehr Remscheid - Hauptfeuer- und Rettungswache,HFRW Remscheid,Auf dem Knapp,23,42855,Remscheid,02191/162400,02191/386921,feuerwehr@remscheid.de,www.remscheid.de,Feuer- und Rettungswache,051200000000,Remscheid,Remscheid,Remscheid,Düsseldorf,Nordrhein-Westfalen
7.461599999890876,51.520029999450216,192,Berufsfeuerwehr Dortmund - Feuer- und Rettungswache 1 - Stadtmitte,FRW 1 - Stadtmitte,Steinstraße,25,44147,Dortmund,0231/845-0,0231/845-6180,feuerwehr@dortmund.de,www.dortmund.de,Feuer- und Rettungswache mit Leitstelle,059130000000,Dortmund,Dortmund,Dortmund,Arnsberg,Nordrhein-Westfalen
7.45378000044805,51.545439998671952,193,Berufsfeuerwehr Dortmund - Feuer- und Rettungswache 2 - Eving,FRW 2 - Eving,Lütge-Heidestraße,70,44147,Dortmund,0231/845-2201,0231/845-2280,feuerwehr@dortmund.de,www.dortmund.de,Feuer- und Rettungswache,059130000000,Dortmund,Dortmund,Dortmund,Arnsberg,Nordrhein-Westfalen
7.563619999904,51.511269999057447,194,Berufsfeuerwehr Dortmund - Feuer- und Rettungswache 3 - Neuasseln,FRW 3 - Neuasseln,Aplerbecker Straße,280,44309,Dortmund,0231/845-2301,0231/845-2380,feuerwehr@dortmund.de,www.dortmund.de,Feuer- und Rettungswache,059130000000,Dortmund,Dortmund,Dortmund,Arnsberg,Nordrhein-Westfalen
7.490900000088311,51.475559999056721,195,Berufsfeuerwehr Dortmund - Feuer- und Rettungswache 4 - Hörde,FRW 4 - Hörde,Zillestraße,1,44265,Dortmund,0231/845-2401,0231/845-2480,feuerwehr@dortmund.de,www.dortmund.de,Feuer- und Rettungswache,059130000000,Dortmund,Dortmund,Dortmund,Arnsberg,Nordrhein-Westfalen
7.538970000419893,51.55228999863948,196,Berufsfeuerwehr Dortmund - Feuer- und Rettungswache 6 - Scharnhorst,FRW 6 - Scharnhorst,Flughafenstraße,471,44328,Dortmund,0231/845-2601,0231/845-2680,feuerwehr@dortmund.de,www.dortmund.de,Feuer- und Rettungswache,059130000000,Dortmund,Dortmund,Dortmund,Arnsberg,Nordrhein-Westfalen
7.60595000048861,51.512279998707875,197,Berufsfeuerwehr Dortmund - Feuer- und Rettungswache 7 - Flughafen,FRW 7 - Flughafen,Flugplatz,7-9,44319,Dortmund,0231/845-2720,0231/845-2780,feuerwehr@dortmund.de,www.dortmund.de,Feuer- und Rettungswache,059780016016,Holzwickede,Holzwickede,Unna,Arnsberg,Nordrhein-Westfalen
7.395800000259049,51.482079999520835,198,Berufsfeuerwehr Dortmund - Feuer- und Umweltwache 8 - Eichlinghofen,FUW 8 - Eichlinghofen,Steinsweg,105-107,44227,Dortmund,0231/845-2801,0231/845-2880,feuerwehr@dortmund.de,www.dortmund.de,Feuer- und Umweltwache,059130000000,Dortmund,Dortmund,Dortmund,Arnsberg,Nordrhein-Westfalen
7.378440000189325,51.561109998911888,199,Berufsfeuerwehr Dortmund - Feuer- und Rettungswache 9 - Mengede,FRW 9 - Mengede,Haberlandstraße,13-15,44359,Dortmund,0231/845-2901,0231/845-2980,feuerwehr@dortmund.de,www.dortmund.de,Feuer- und Rettungswache,059130000000,Dortmund,Dortmund,Dortmund,Arnsberg,Nordrhein-Westfalen
7.433690000320163,51.534149999471012,200,Berufsfeuerwehr Dortmund - Feuerlöschbootstation - Hafenstützpunkt,Feuerlöschbootstation,Deusener Straße,5,44369,Dortmund, , ,feuerwehr@dortmund.de,www.dortmund.de,Feuerlöschbootstation,059130000000,Dortmund,Dortmund,Dortmund,Arnsberg,Nordrhein-Westfalen
7.377399999386259,51.512759998902126,201,Berufsfeuerwehr Dortmund - Feuer- und Rettungswache 5 - Marten,FRW 5 - Marten,Bärenbruch,31-33,44379,Dortmund,0231/845-2501,0231/845-2580,feuerwehr@dortmund.de,www.dortmund.de,Feuer- und Rettungswache,059130000000,Dortmund,Dortmund,Dortmund,Arnsberg,Nordrhein-Westfalen
7.513179999978528,51.607169999368864,202,Berufsfeuerwehr Lünen - Feuer- und Rettungswache Lünen,FRW Lünen,Kupferstraße,60,44532,Lünen,02306/7670,02306/767333,verwaltung@feuerwehr-luenen.de,www.luenen.de,Feuer- und Rettungswache,059780024024,Lünen,Lünen,Unna,Arnsberg,Nordrhein-Westfalen
7.23133000026741,51.537029998744366,203,Berufsfeuerwehr Herne - Feuerwache 1,FW 1 - Herne,Sodinger Straße,9,44623,Herne,02323/16-5211,02323/162970,berufsfeuerwehr@herne.de,www.berufsfeuerwehr.herne.de,Feuerwache,059160000000,Herne,Herne,Herne,Arnsberg,Nordrhein-Westfalen
7.156019999767172,51.531969998961578,204,Berufsfeuerwehr Herne - Feuerwache 2,FW 2 - Herne,Stöckstraße,32-34,44649,Herne,02323/16-0, ,berufsfeuerwehr@herne.de,www.berufsfeuerwehr.herne.de,Feuerwache,059160000000,Herne,Herne,Herne,Arnsberg,Nordrhein-Westfalen
7.153140000691039,51.473659999230179,205,Berufsfeuerwehr Bochum - Feuer- und Rettungswache I - Bochum-West,FRW I - Bochum-West,Grünstraße,31-37,44867,Bochum,0234/9254-112, ,FRW1@bochum.de,www.bochum.de,Feuer- und Rettungswache,059110000000,Bochum,Bochum,Bochum,Arnsberg,Nordrhein-Westfalen
7.204219999580785,51.476939998738985,206,Berufsfeuerwehr Bochum - Feuer- und Rettungswache II - Bochum-Mitte,FRW II - Bochum-Mitte,Bessemerstraße,26,44793,Bochum,0234/9254-212, ,FRW2@bochum.de,www.bochum.de,Feuer- und Rettungswache,059110000000,Bochum,Bochum,Bochum,Arnsberg,Nordrhein-Westfalen
7.298120000071862,51.488929998871349,207,Berufsfeuerwehr Bochum - Feuer- und Rettungswache III - Bochum-Ost,FRW III - Bochum-Ost,Brandwacht,1,44894,Bochum,0234/9254-0, ,FRW3@bochum.de,www.bochum.de,Feuer- und Rettungswache,059110000000,Bochum,Bochum,Bochum,Arnsberg,Nordrhein-Westfalen
7.298120000071862,51.488929998871349,208,Berufsfeuerwehr Bochum - Hauptfeuer- und Rettungswache Werne,HFRW Werne,Brandwacht,1,44894,Bochum,0234/9254-0,0234/9254-909,feuerwehr@bochum.de,www.bochum.de,Verwaltung,059110000000,Bochum,Bochum,Bochum,Arnsberg,Nordrhein-Westfalen
7.026850000637964,51.462319999102391,209,Berufsfeuerwehr Essen - Feuerwache 1 und Leitstelle,FW 1 und Leitstelle,Eiserne Hand,45,45139,Essen,0201/1239,0201/233594,info@feuerwehr.essen.de,www.feuerwehr-essen.com,Feuerwache mit Leitstelle,051130000000,Essen,Essen,Essen,Düsseldorf,Nordrhein-Westfalen
6.96042999990656,51.464809999387207,210,Berufsfeuerwehr Essen - Feuerwache 2 - Borbeck,FW 2 - Borbeck,Wüstenhöferstraße,34a,45355,Essen, , ,info@feuerwehr.essen.de,www.feuerwehr-essen.com,Feuerwache,051130000000,Essen,Essen,Essen,Düsseldorf,Nordrhein-Westfalen
6.976529999955643,51.503519998980586,211,Berufsfeuerwehr Essen - Feuerwache 3 - Hafen,FW 3 - Hafen,Ostuferstraße,16,45356,Essen, , ,info@feuerwehr.essen.de,www.feuerwehr-essen.com,Feuerwache,051130000000,Essen,Essen,Essen,Düsseldorf,Nordrhein-Westfalen
7.023600000631705,51.498259999316829,212,Berufsfeuerwehr Essen - Feuerwache 4 - Altenesen,FW 4 - Altenessen,Fundlandstraße,25,45326,Essen, , ,info@feuerwehr.essen.de,www.feuerwehr-essen.com,Feuerwache,051130000000,Essen,Essen,Essen,Düsseldorf,Nordrhein-Westfalen
7.090010000473648,51.467859999431269,213,Berufsfeuerwehr Essen - Feuerwache 5 - Kray,FW 5 - Kray,Ottostraße,60,45307,Essen, , ,info@feuerwehr.essen.de,www.feuerwehr-essen.com,Feuerwache,051130000000,Essen,Essen,Essen,Düsseldorf,Nordrhein-Westfalen
7.084729999660025,51.396559998969181,214,Berufsfeuerwehr Essen - Feuerwache 6 - Kupferdreh,FW 6 - Kupferdreh,Kupferdreher Straße,82-86,45257,Essen, , ,info@feuerwehr.essen.de,www.feuerwehr-essen.com,Feuerwache,051130000000,Essen,Essen,Essen,Düsseldorf,Nordrhein-Westfalen
7.083850000135032,51.445639998759958,215,Berufsfeuerwehr Essen - Feuerwache 7 - Steele,FW 7 - Steele,Ruhrbruchshof,6,45276,Essen, , ,info@feuerwehr.essen.de,www.feuerwehr-essen.com,Feuerwache,051130000000,Essen,Essen,Essen,Düsseldorf,Nordrhein-Westfalen
6.940649999931397,51.3647699989302,216,Berufsfeuerwehr Essen - Feuerwache 8 - Kettwig,FW 8 - Kettwig,Schulstraße,22,45219,Essen, , ,info@feuerwehr.essen.de,www.feuerwehr-essen.com,Feuerwache,051130000000,Essen,Essen,Essen,Düsseldorf,Nordrhein-Westfalen
7.003360000092496,51.424139998861435,217,Berufsfeuerwehr Essen - Feuerwache 9 - Rüttenscheid,FW 9 - Rüttenscheid,Manfredstraße,26,45131,Essen, , ,info@feuerwehr.essen.de,www.feuerwehr-essen.com,Feuerwache,051130000000,Essen,Essen,Essen,Düsseldorf,Nordrhein-Westfalen
7.117099999280049,51.416399999086501,218,Berufsfeuerwehr Essen - Feuerwache 11 - Burgaltendorf,FW 11 - Burgaltendorf,Alte Hauptstraße,36,45289,Essen, , ,info@feuerwehr.essen.de,www.feuerwehr-essen.com,Feuerwache,051130000000,Essen,Essen,Essen,Düsseldorf,Nordrhein-Westfalen
6.989749999814837,51.436169999388476,219,Berufsfeuerwehr Essen - Rettungswache 12 - Universitätsklinikum,RW 12 - Universitätsklinikum,Hufelandstraße,55,45147,Essen, , ,info@feuerwehr.essen.de,www.feuerwehr-essen.com,Rettungswache,051130000000,Essen,Essen,Essen,Düsseldorf,Nordrhein-Westfalen
6.950390000092971,51.475859999471687,220,Berufsfeuerwehr Essen - Rettungswache 13 - Philippus-Stift,RW 13 - Philippus-Stift,Hülsmannstraße,17,45355,Essen, , ,info@feuerwehr.essen.de,www.feuerwehr-essen.com,Rettungswache,051130000000,Essen,Essen,Essen,Düsseldorf,Nordrhein-Westfalen
7.032779999995769,51.444569999457997,221,Berufsfeuerwehr Essen - Rettungswache 14 - Elisabeth-Krankenhaus,RW 14 - Elisabeth-Krankenhaus,Moltkestraße,61,45138,Essen, , ,info@feuerwehr.essen.de,www.feuerwehr-essen.com,Rettungswache,051130000000,Essen,Essen,Essen,Düsseldorf,Nordrhein-Westfalen
7.033439999638748,51.474789999156336,222,Berufsfeuerwehr Essen - Rettungswache 15 - St. Vincenz-Krankenhaus,RW 15 - St. Vincenz-Krankenhaus,Von-Bergmann-Straße,2,45141,Essen, , ,info@feuerwehr.essen.de,www.feuerwehr-essen.com,Rettungswache,051130000000,Essen,Essen,Essen,Düsseldorf,Nordrhein-Westfalen
7.079329999750008,51.449699999108915,223,Berufsfeuerwehr Essen - Rettungswache 16 - Alfried Krupp Krankenhaus Steele,RW 16 - Alfried Krupp Krankenhaus Steele,Hellweg,10,45276,Essen, , ,info@feuerwehr.essen.de,www.feuerwehr-essen.com,Rettungswache,051130000000,Essen,Essen,Essen,Düsseldorf,Nordrhein-Westfalen
7.086269999424398,51.39138999946767,224,Berufsfeuerwehr Essen - Rettungswache 17 - St. Josef Hospital Kupferdreh,RW 17 - St. Josef Hospital Kupferdreh,Heidbergweg,22-24,45257,Essen, , ,info@feuerwehr.essen.de,www.feuerwehr-essen.com,Rettungswache,051130000000,Essen,Essen,Essen,Düsseldorf,Nordrhein-Westfalen
7.00581999985183,51.389039999327267,225,Berufsfeuerwehr Essen - Rettungswache 18 - St. Josef Krankenhaus Werden,RW 18 - St. Josef Krankenhaus Werden,Propsteistraße,2,45239,Essen, , ,info@feuerwehr.essen.de,www.feuerwehr-essen.com,Rettungswache,051130000000,Essen,Essen,Essen,Düsseldorf,Nordrhein-Westfalen
6.925889999767856,51.436879998848461,226,Berufsfeuerwehr Mülheim an der Ruhr - Feuer-und Rettungswache 2 - Heißen,FRW 2 - Heißen,An der Seilfahrt,17-19,45472,Mülheim an der Ruhr,0208/455-36201, ,feuerwehr-leitstelle@muelheim-ruhr.de,www.muelheim-ruhr.de,Feuer- und Rettungswache,051170000000,Mülheim an der Ruhr,Mülheim an der Ruhr,Mülheim an der Ruhr,Düsseldorf,Nordrhein-Westfalen
6.861440000533536,51.427809999125365,227,Berufsfeuerwehr Mülheim an der Ruhr - Hauptfeuer-und Rettungswache 1 - Broich,HFRW 1 - Broich,Zur Alten Dreherei,11,45479,Mülheim an der Ruhr,0208/455-92,0208/455-3799,feuerwehr-leitstelle@muelheim-ruhr.de,www.muelheim-ruhr.de,Feuer- und Rettungswache mit Leitstelle,051170000000,Mülheim an der Ruhr,Mülheim an der Ruhr,Mülheim an der Ruhr,Düsseldorf,Nordrhein-Westfalen
7.14521999957203,51.591119998699632,228,Berufsfeuerwehr Herten - Feuer- und Rettungswache Herten,FRW Herten,An der Feuerwache,7-9,45699,Herten,02366/31024,02366/39258,feuerwehrinfo@herten.de,www.herten.de,Feuer- und Rettungswache,055620020020,Herten,Herten,Recklinghausen,Münster,Nordrhein-Westfalen
7.110640000014516,51.508459999006973,229,Berufsfeuerwehr Gelsenkirchen - Feuer- und Rettungswache 1 - Altstadt,FRW 1 - Altstadt,Wildenbruchstraße,50,45888,Gelsenkirchen, , ,feuerwehr@gelsenkirchen.de,www.gelsenkirchen.de,Feuer- und Rettungswache,055130000000,Gelsenkirchen,Gelsenkirchen,Gelsenkirchen,Münster,Nordrhein-Westfalen
7.068559999861908,51.564319999282098,230,Berufsfeuerwehr Gelsenkirchen - Zentrale Feuer- und Rettungswache 2 - Buer - Leitstelle,ZFRW 2 - Buer,Seestraße,3,45894,Gelsenkirchen,0209/1704-0,0209/1704-282,feuerwehr@gelsenkirchen.de,www.gelsenkirchen.de,Feuer- und Rettungswache mit Leitstelle,055130000000,Gelsenkirchen,Gelsenkirchen,Gelsenkirchen,Münster,Nordrhein-Westfalen
7.042690000672189,51.6054399988043,231,Berufsfeuerwehr Gelsenkirchen - Feuer- und Rettungswache 3 - Hassel,FRW 3 - Hassel,Lüttinghofstraße,90,45896,Gelsenkirchen, , ,feuerwehr@gelsenkirchen.de,www.gelsenkirchen.de,Feuer- und Rettungswache,055130000000,Gelsenkirchen,Gelsenkirchen,Gelsenkirchen,Münster,Nordrhein-Westfalen
7.053449999427128,51.525539999120952,232,Berufsfeuerwehr Gelsenkirchen - Feuer- und Rettungswache Heßler,FRW Heßler/ NAS Hessler,An der Landwehr,10,45883,Gelsenkirchen, , ,feuerwehr@gelsenkirchen.de,www.gelsenkirchen.de,Feuer- und Rettungswache,055130000000,Gelsenkirchen,Gelsenkirchen,Gelsenkirchen,Münster,Nordrhein-Westfalen
7.041160000442385,51.548979999168807,233,Berufsfeuerwehr Gelsenkirchen - Rettungswache Beckhausen,RW Beckhausen,Kampstraße,1,45899,Gelsenkirchen, , ,feuerwehr@gelsenkirchen.de,www.gelsenkirchen.de,Rettungswache,055130000000,Gelsenkirchen,Gelsenkirchen,Gelsenkirchen,Münster,Nordrhein-Westfalen
7.048519999401966,51.581539999382969,234,Berufsfeuerwehr Gelsenkirchen - Rettungswache Buer-Mitte - Marienhospital Buer,RW Buer-Mitte - Marienhospital Buer,Mühlenstraße,5-9,45894,Gelsenkirchen, , ,feuerwehr@gelsenkirchen.de,www.gelsenkirchen.de,Rettungswache,055130000000,Gelsenkirchen,Gelsenkirchen,Gelsenkirchen,Münster,Nordrhein-Westfalen
7.106570000407184,51.556499998923762,235,Berufsfeuerwehr Gelsenkirchen - Rettungswache Resser-Mark,RW Resser-Mark,Im Emscherbruch,30,45892,Gelsenkirchen, , ,feuerwehr@gelsenkirchen.de,www.gelsenkirchen.de,Rettungswache,055130000000,Gelsenkirchen,Gelsenkirchen,Gelsenkirchen,Münster,Nordrhein-Westfalen
7.089390000541297,51.528419999357389,236,Berufsfeuerwehr Gelsenkirchen - Rettungswache Schalke-Nord,RW Schalke-Nord,Hochkampstraße,68c,45881,Gelsenkirchen, , ,feuerwehr@gelsenkirchen.de,www.gelsenkirchen.de,Rettungswache,055130000000,Gelsenkirchen,Gelsenkirchen,Gelsenkirchen,Münster,Nordrhein-Westfalen
7.060219999380164,51.571049998624936,237,Berufsfeuerwehr Gelsenkirchen - Notarztstandort Buer - Bergmannsheil Buer,NAS Buer - Bergmannsheil Buer,Schernerweg,4,45894,Gelsenkirchen, , ,feuerwehr@gelsenkirchen.de,www.gelsenkirchen.de,Notarzt,055130000000,Gelsenkirchen,Gelsenkirchen,Gelsenkirchen,Münster,Nordrhein-Westfalen
7.027580000015917,51.541189999340979,238,Berufsfeuerwehr Gelsenkirchen - Notarztstandort Horst - St. Josef-Hospital,NAS Horst - St. Josef-Hospital,Rudolf-Bertram-Platz,1,45899,Gelsenkirchen, , ,feuerwehr@gelsenkirchen.de,www.gelsenkirchen.de,Notarzt,055130000000,Gelsenkirchen,Gelsenkirchen,Gelsenkirchen,Münster,Nordrhein-Westfalen
